id	pub_date	position	address	education	salary	company	rate	duration
317	2022-03-12	开发岗_1	深圳	本科	3.2	华为	0.63	3
318	2022-04-12	开发岗_1	广州	本科	1.8	多益网络	1	12
319	2022-04-15	开发岗_1	杭州	硕士	1.3	之江实验室	0.98	1
320	2022-03-05	数据岗_1	北京	本科	1.1	高途	0.96	1
321	2022-03-05	开发岗_1	深圳	本科	3.2	华为	0.63	3
322	2022-03-21	数据岗_1	北京/上海/深圳/杭州/广州/南京/成都/武汉/厦门/西安	本科	1.3	字节跳动	0.99	1
323	2022-03-12	其他_1	广州/深圳/汕头/佛山/江门/肇庆/清远/东莞/中山/韶关/珠海/湛江/惠州/梅州/汕尾/河源/阳江/潮州/揭阳	本科	1.1	烟台张裕葡萄酿酒销售有限公司	0.67	8
324	2022-04-20	工程师_1	北京	硕士	4.5	北京泰铼投资	0.55	4
325	2022-03-07	其他_1	北京	本科	1.3	美团	0.99	1
326	2022-05-12	其他_1	重庆	学历不限	0.7	悟空商务管理有限公司	0.83	4
327	2022-03-03	工程师_1	深圳	硕士	1.3	集创北方	0.2	1
328	2022-04-06	其他_1	苏州	本科	0.9	以诺康	0.89	7
329	2022-03-06	工程师_1	杭州	学历不限	4.5	杭州朝厚	0.83	8
330	2022-03-21	其他_1	上海	本科	1.1	谷斗科技（上海）有限公司	0.94	7
331	2022-04-15	其他_1	杭州	本科	2.0	杭州昼光科技有限公司	0.96	3
332	2022-03-23	工程师_1	南京	本科	2.3	复睿微电子	0.95	7
333	2022-03-23	算法岗_1	武汉	本科	1.7	环宇智行	0.82	1
334	2022-03-28	开发岗_1	南京	本科	1.9	东方财富	0.75	1
335	2022-04-07	开发岗_1	成都/北京/杭州	硕士	1.3	阿里巴巴	0.7	15
336	2022-03-06	其他_1	常州/徐州/无锡/南京/苏州/南通	本科	1.0	珍岛信息技术（上海）股份有限公司	0.97	1
337	2022-04-14	开发岗_1	北京	本科	1.7	北京经纬恒润科技股份有限公司	0.35	7
338	2022-04-14	其他_1	汕头	学历不限	0.5	国商信息资源	1	13
339	2022-05-10	数据岗_1	杭州	硕士	1.3	之江实验室	0.98	1
340	2022-03-19	运营岗_1	北京	本科	0.9	高途	0.96	1
341	2022-04-14	工程师_1	深圳	本科	1.3	华为	1	2
342	2022-05-09	数据岗_1	北京/上海/广州/深圳/杭州/南京/成都/厦门/西安/武汉	本科	1.3	字节跳动	0.99	1
343	2022-04-09	其他_1	广州	本科	0.5	烟台张裕葡萄酿酒销售有限公司	0.67	8
344	2022-05-19	其他_1	北京	本科	2.4	北京泰铼投资	0.55	4
345	2022-03-15	其他_0	北京	本科	4.5	美团	0.99	1
346	2022-03-10	其他_1	重庆	学历不限	0.6	悟空商务管理有限公司	0.83	4
347	2022-03-23	工程师_1	苏州	硕士	1.3	集创北方	0.2	1
348	2022-03-24	其他_1	苏州	本科	0.6	以诺康	0.89	7
349	2022-03-12	工程师_1	杭州	本科	1.3	杭州朝厚	0.83	8
350	2022-03-21	其他_1	上海	本科	0.7	谷斗科技（上海）有限公司	0.94	7
351	2022-03-28	开发岗_1	北京	本科	1.3	北京方州科技有限公司	0.81	2
352	2022-05-24	其他_1	北京	本科	0.9	动次科技	0.83	29
353	2022-04-07	开发岗_1	西安	本科	1.2	庖丁科技	0.97	13
354	2022-03-21	开发岗_1	杭州/北京	本科	2.0	滴滴	0.98	20
355	2022-05-24	开发岗_1	杭州/深圳/成都	本科	2.4	招银网络	0.97	2
356	2022-03-03	其他_1	常州/上海/苏州/南通/南京/无锡/扬州	本科	1.2	珍岛信息技术（上海）股份有限公司	0.97	1
357	2022-03-15	工程师_1	北京	本科	1.9	北京经纬恒润科技股份有限公司	0.35	7
358	2022-03-14	其他_1	广州	本科	1.2	慕恩生物	1	1
359	2022-03-20	工程师_1	杭州	硕士	1.3	之江实验室	0.98	1
360	2022-04-12	设计岗_1	北京	本科	2.4	高途	0.96	1
361	2022-03-10	工程师_1	深圳	本科	1.3	华为	1	2
362	2022-05-12	数据岗_1	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉/西安	本科	1.3	字节跳动	0.99	1
363	2022-05-10	工程师_1	杭州	本科	0.9	迪萧科技	0.5	7
364	2022-05-24	其他_1	北京	本科	2.4	北京泰铼投资	0.55	4
365	2022-03-07	开发岗_1	北京	本科	1.3	美团	0.99	1
366	2022-04-20	其他_1	重庆	学历不限	0.5	悟空商务管理有限公司	0.83	4
367	2022-03-14	工程师_1	珠海	硕士	1.3	集创北方	0.2	1
368	2022-03-28	其他_1	苏州	本科	0.6	以诺康	0.89	7
369	2022-04-15	工程师_1	杭州	本科	1.3	杭州朝厚	0.83	8
370	2022-03-28	工程师_1	九江/深圳	硕士	1.7	九江历源整流设备有限公司	0.94	2
371	2022-03-12	其他_1	北京	本科	0.6	亚马逊	0.97	5
372	2022-03-20	工程师_1	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉/西安	本科	1.2	帆软软件	0.96	2
373	2022-03-20	工程师_1	西安	学历不限	1.2	庖丁科技	0.97	13
374	2022-03-23	开发岗_1	杭州/北京	本科	1.7	滴滴	0.98	20
375	2022-03-15	开发岗_1	成都/南京/杭州/北京	本科	5.0	成都华为技术有限公司	0.67	2
376	2022-03-14	其他_1	常州/杭州/宁波/南京/无锡/苏州/南通/扬州/上海	本科	1.1	珍岛信息技术（上海）股份有限公司	0.97	1
377	2022-04-09	开发岗_1	上海	本科	1.8	北京经纬恒润科技股份有限公司	0.95	3
378	2022-03-12	工程师_1	广州/武汉	学历不限	1.8	多益网络	0.97	1
379	2022-03-14	数据岗_1	杭州	硕士	1.3	之江实验室	0.98	1
380	2022-04-10	运营岗_1	北京	本科	1.5	高途	0.96	1
381	2022-05-09	其他_1	北京/广州/上海/深圳/杭州/南京/成都/厦门/武汉/西安	本科	1.3	字节跳动	0.99	1
382	2022-04-12	工程师_1	杭州	本科	0.9	迪萧科技	0.5	7
383	2022-05-15	开发岗_1	北京	硕士	4.5	北京泰铼投资	0.55	4
384	2022-05-24	其他_1	重庆	学历不限	0.7	悟空商务管理有限公司	0.83	4
385	2022-03-30	开发岗_1	北京/武汉/石家庄/扬州	本科	1.3	美团	0.99	1
386	2022-04-09	其他_1	北京	本科	1.6	北京奇妙王国科技有限公司	0.42	3
387	2022-04-14	其他_1	北京	本科	1.2	慧策（北京掌上先机网络科技有限公司）	1	1
388	2022-03-20	工程师_1	杭州	本科	2.5	杭州朝厚	0.83	8
389	2022-05-19	工程师_1	九江/深圳	硕士	1.7	九江历源整流设备有限公司	0.94	2
390	2022-04-20	开发岗_1	南京	本科	2.0	南京道成网络科技有限公司	0.5	7
391	2022-05-15	其他_1	北京	本科	0.6	紫龙互娱公司	0.93	10
392	2022-05-15	其他_1	北京	本科	1.7	庖丁科技	0.97	13
393	2022-04-15	开发岗_1	杭州/北京	本科	2.0	滴滴	0.98	20
394	2022-05-15	开发岗_1	成都/南京/杭州/北京	本科	5.0	成都华为技术有限公司	0.67	2
395	2022-04-15	其他_1	常州/杭州/宁波/南京/无锡/苏州/南通/扬州/上海	本科	1.1	珍岛信息技术（上海）股份有限公司	0.97	1
396	2022-05-09	工程师_1	深圳	硕士	1.7	北京经纬恒润科技股份有限公司	0.56	1
397	2022-03-28	开发岗_1	苏州	本科	2.5	华为	0.97	3
398	2022-05-12	其他_1	广州	学历不限	1.2	多益网络	0.97	1
399	2022-04-10	工程师_1	杭州	硕士	1.3	之江实验室	0.98	1
400	2022-04-10	算法岗_1	上海/北京/深圳	本科	3.8	商汤科技	1	2
401	2022-05-24	开发岗_1	苏州	本科	2.5	华为	0.97	3
402	2022-05-12	其他_1	北京	本科	2.6	字节跳动	0.99	5
403	2022-03-03	其他_1	天津	学历不限	0.6	天津信融	0.85	1
404	2022-04-14	工程师_1	广州/深圳/北京	本科	1.7	帆软软件	0.96	9
405	2022-05-09	其他_1	北京/上海/成都/深圳/杭州/武汉	本科	1.3	美团	1	2
406	2022-03-05	其他_1	上海	本科	0.9	链家上海分公司1895	0.94	7
407	2022-03-03	数据岗_1	上海/深圳	学历不限	1.3	第四范式	0.5	7
408	2022-05-24	开发岗_1	成都	本科	0.9	大鱼竞技	0.94	4
409	2022-03-06	开发岗_1	杭州	本科	1.3	杭州朝厚	0.83	8
410	2022-05-24	算法岗_1	深圳	硕士	3.3	厦门深度赋智科技有限公司	0.63	22
411	2022-03-18	工程师_1	珠海/上海/成都/北京/深圳	本科	2.6	宽德投资	0.94	13
412	2022-03-10	开发岗_1	上海/成都	本科	4.9	瀚博半导体(上海)有限公司	0.97	1
413	2022-03-20	开发岗_1	沈阳	本科	2.8	360公司	0.02	7
414	2022-04-10	开发岗_1	杭州/北京	本科	2.0	滴滴	0.98	20
415	2022-03-10	开发岗_1	成都/南京/杭州/北京	本科	5.0	成都华为技术有限公司	0.67	2
416	2022-03-06	开发岗_1	杭州	本科	1.8	杭州昼光科技有限公司	0.98	1
417	2022-03-19	算法岗_1	杭州	硕士	2.8	同花顺	0.33	7
418	2022-04-14	其他_1	广州	学历不限	0.9	多益网络	0.97	1
419	2022-04-06	算法岗_1	杭州	硕士	1.3	之江实验室	0.98	1
420	2022-03-30	数据岗_1	上海/北京	本科	2.5	北京谊慧信息技术有限公司	0.97	2
421	2022-03-06	工程师_1	深圳/杭州/成都/北京/广州	本科	3.8	华为	0.99	5
422	2022-04-20	开发岗_1	北京/上海/杭州	本科	5.0	字节跳动	1	1
423	2022-04-20	运营岗_1	北京	本科	1.3	英雄游戏	1	2
424	2022-03-07	开发岗_1	北京/广州	本科	2.2	帆软软件	0.96	9
425	2022-05-14	其他_0	北京/上海/广州/杭州/深圳	本科	4.5	美团	0.99	1
426	2022-03-30	其他_1	上海	本科	0.9	链家上海分公司1895	0.94	7
427	2022-03-28	数据岗_1	北京	学历不限	1.3	第四范式	0.5	7
428	2022-03-18	其他_1	广州/韶关/深圳/珠海/汕头/肇庆/惠州/梅州/汕尾/河源/阳江/清远/东莞/中山/潮州/揭阳/云浮/南沙开发区/茂名/湛江/江门/佛山	学历不限	1.5	上海东昊金融服务	1	1
429	2022-03-06	其他_1	杭州	本科	1.3	杭州朝厚	0.83	8
430	2022-03-04	工程师_1	苏州	本科	0.9	苏州国浩	0.56	1
431	2022-05-15	工程师_1	北京/上海/深圳/成都/珠海	本科	4.4	宽德投资	0.94	13
432	2022-03-18	开发岗_1	上海/成都	本科	4.9	瀚博半导体(上海)有限公司	0.97	1
433	2022-05-15	开发岗_1	成都	本科	2.0	91Act	0.99	3
434	2022-03-12	开发岗_1	杭州/北京	本科	2.0	滴滴	0.98	20
435	2022-04-09	其他_1	南京	本科	1.0	珍岛信息技术（上海）股份有限公司	0.94	2
436	2022-03-14	其他_1	贵阳	学历不限	0.5	贵州共赢智能科技有限公司	1	7
437	2022-03-04	算法岗_1	杭州	本科	1.3	同花顺	0.67	1
438	2022-03-28	其他_1	广州	学历不限	1.1	多益网络	0.97	1
439	2022-04-08	开发岗_1	杭州	硕士	1.3	之江实验室	0.98	1
440	2022-03-23	数据岗_1	上海/北京	本科	2.8	北京谊慧信息技术有限公司	0.97	2
441	2022-05-12	开发岗_1	北京/上海/杭州	本科	5.0	字节跳动	1	1
442	2022-03-05	工程师_1	深圳/杭州/成都/北京	本科	4.3	华为	0.99	4
443	2022-03-20	运营岗_1	北京	本科	1.3	英雄游戏	1	2
444	2022-04-07	其他_1	深圳	博士	2.0	国家超级计算深圳中心（深圳云计算中心）	0.77	2
445	2022-04-07	其他_1	北京/上海/广州/深圳/杭州/成都	本科	3.0	美团	0.99	7
446	2022-04-12	其他_1	上海	本科	1.2	链家上海分公司1895	0.94	7
447	2022-03-07	开发岗_1	上海	本科	2.2	孝庸资产	0.62	8
448	2022-05-15	其他_1	济南/淄博/青岛/枣庄/东营/烟台/潍坊/济宁/威海/日照/莱芜/临沂/德州/泰安/平度/即墨/胶州/城阳/黄岛/菏泽/滨州/聊城/胶南/莱西/海阳	学历不限	1.9	上海东昊金融服务	1	1
449	2022-03-06	开发岗_1	上海/成都/福州	本科	1.3	兴业数金	0.99	4
450	2022-03-05	工程师_1	苏州	本科	0.7	苏州国浩	0.56	1
451	2022-03-05	工程师_1	北京/上海/深圳/成都/珠海	本科	4.4	宽德投资	0.94	13
452	2022-03-14	开发岗_1	上海/成都	本科	4.9	瀚博半导体(上海)有限公司	0.97	1
453	2022-04-20	开发岗_1	成都	本科	2.0	91Act	0.99	3
454	2022-05-24	算法岗_1	杭州/北京	本科	2.2	滴滴	0.98	20
455	2022-05-19	其他_1	南京	本科	0.9	珍岛信息技术（上海）股份有限公司	0.94	2
456	2022-04-20	其他_1	贵阳	学历不限	0.5	贵州共赢智能科技有限公司	1	7
457	2022-04-12	算法岗_1	杭州	硕士	2.8	同花顺	0.1	7
458	2022-04-12	其他_1	广州	学历不限	1.1	多益网络	0.97	1
459	2022-03-14	工程师_1	杭州	硕士	1.3	之江实验室	0.98	1
460	2022-04-10	开发岗_1	北京	本科	2.2	北京谊慧信息技术有限公司	0.99	2
461	2022-03-04	运营岗_1	北京	本科	1.3	英雄游戏	1	2
462	2022-03-21	开发岗_1	北京/上海/广州/杭州	本科	6.3	字节跳动	1	1
463	2022-03-28	开发岗_1	深圳/杭州/成都/北京	本科	4.3	华为	0.99	4
464	2022-04-20	开发岗_1	北京	本科	2.6	北京谊慧信息技术有限公司	0.99	2
465	2022-04-08	工程师_1	深圳	硕士	1.3	国家超级计算深圳中心（深圳云计算中心）	0.77	2
466	2022-03-20	其他_1	北京/上海/广州/深圳/杭州/成都	本科	3.0	美团	0.99	7
467	2022-05-15	培训岗_1	上海	本科	1.2	链家上海分公司1895	0.94	7
468	2022-03-28	其他_1	北京	本科	1.3	360公司	0.99	1
469	2022-05-10	数据岗_1	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉/西安	学历不限	2.1	上海东昊金融服务	1	1
470	2022-03-06	开发岗_1	上海/福州/成都	本科	1.3	兴业数金	0.99	4
471	2022-05-14	设计岗_1	上海	本科	0.9	上海人大人科技创新服务有限公司	0.96	2
472	2022-03-23	其他_1	珠海	本科	1.3	宽德投资	0.94	13
473	2022-03-19	开发岗_1	上海/成都	本科	4.9	瀚博半导体(上海)有限公司	0.97	1
474	2022-03-24	设计岗_1	成都	本科	2.0	91Act	0.99	3
475	2022-04-14	其他_1	重庆	学历不限	0.6	悟空商务管理有限公司	0.83	4
476	2022-03-20	其他_1	南京	本科	1.1	珍岛信息技术（上海）股份有限公司	0.94	2
477	2022-05-19	其他_1	贵阳	学历不限	0.5	贵州共赢智能科技有限公司	1	7
478	2022-03-19	算法岗_1	杭州	硕士	2.8	同花顺	0.1	7
479	2022-03-12	工程师_1	广州/成都	学历不限	1.5	多益网络	0.96	2
480	2022-03-14	工程师_1	杭州	硕士	1.3	之江实验室	0.98	1
481	2022-05-10	其他_1	上海	本科	0.9	上海人大人文化传播有限公司	0.9	1
482	2022-05-15	工程师_1	杭州/北京/上海	本科	5.7	字节跳动	0.99	1
483	2022-03-05	开发岗_1	深圳/杭州/成都/北京	本科	4.3	华为	0.99	4
484	2022-05-12	开发岗_1	上海	本科	2.6	北京谊慧信息技术有限公司	0.99	2
485	2022-03-20	数据岗_1	北京	本科	1.2	高途	0.86	3
486	2022-03-12	其他_1	北京/上海/深圳/广州/杭州/厦门/武汉	本科	5.0	美团	1	1
487	2022-05-12	其他_1	上海	本科	0.9	链家上海分公司1895	0.94	7
488	2022-03-12	数据岗_1	北京	本科	1.3	作业帮	0.5	7
489	2022-05-14	其他_1	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉/西安	学历不限	2.2	上海东昊金融服务	1	1
490	2022-03-12	开发岗_1	上海/福州	本科	2.3	兴业数金	0.97	2
491	2022-04-07	其他_1	上海	本科	0.9	上海人大人科技创新服务有限公司	0.96	2
492	2022-03-30	工程师_1	天津	本科	2.0	天津经纬恒润科技有限公司	0.5	7
493	2022-03-05	开发岗_1	上海/成都	本科	4.9	瀚博半导体(上海)有限公司	0.97	1
494	2022-04-06	设计岗_1	成都	学历不限	1.5	91Act	0.99	3
495	2022-03-21	其他_1	重庆	学历不限	0.6	悟空商务管理有限公司	0.83	4
496	2022-05-10	开发岗_1	杭州	本科	1.3	杭州视洞科技有限公司	0.66	7
497	2022-03-15	其他_1	贵阳	学历不限	0.5	贵州共赢智能科技有限公司	1	7
498	2022-03-15	其他_1	南京	学历不限	1.2	江苏云巨石科技有限公司	0.5	7
499	2022-05-14	其他_1	广州/深圳/佛山	硕士	1.3	赛意信息	0.7	1
500	2022-04-06	数据岗_1	杭州	硕士	1.3	之江实验室	0.98	1
501	2022-03-15	其他_1	上海	本科	0.9	上海人大人文化传播有限公司	0.9	1
502	2022-05-24	开发岗_1	杭州/北京/上海	本科	4.7	字节跳动	0.99	1
503	2022-03-04	工程师_1	深圳/杭州/成都/北京	本科	4.3	华为	0.99	4
504	2022-04-12	其他_1	北京	本科	2.6	北京谊慧信息技术有限公司	0.99	2
505	2022-03-07	培训岗_1	北京	本科	1.1	高途	0.86	3
506	2022-04-08	其他_1	北京	本科	3.5	美团	1	1
507	2022-05-19	其他_1	上海	本科	1.1	链家上海分公司1895	0.94	7
508	2022-05-12	开发岗_1	深圳	本科	1.7	字立科技	0.98	9
509	2022-05-15	数据岗_1	成都/自贡/攀枝花/泸州/德阳/绵阳/广元/遂宁/内江/乐山/南充/眉山/广安/宜宾/达州/雅安/巴中/资阳/甘孜藏族自治州/阿坝藏族羌族自治州/凉山彝族自治州	学历不限	2.1	上海东昊金融服务	1	1
510	2022-04-10	开发岗_1	北京	本科	3.0	北京磐沄科技有限公司	0.77	1
511	2022-03-14	其他_1	上海	本科	0.9	上海人大人科技创新服务有限公司	0.96	2
512	2022-03-10	开发岗_1	清远	学历不限	2.0	墨墨科技	0.97	78
513	2022-03-10	开发岗_1	上海/成都	本科	4.9	瀚博半导体(上海)有限公司	0.97	1
514	2022-03-24	其他_1	东莞	本科	0.7	广东博迈医疗科技股份有限公司	0.94	3
515	2022-03-20	开发岗_1	北京/深圳/杭州/成都	本科	2.7	成都华为技术有限公司	0.98	1
516	2022-04-20	其他_1	淄博/烟台/秦皇岛/石家庄/大同/太原	本科	1.2	中创体育文化	0.61	1
517	2022-03-14	工程师_1	成都	本科	0.9	北京映翰通网络技术股份有限公司	0.59	1
518	2022-03-04	其他_1	北京	本科	2.0	银景科技	0.98	36
519	2022-04-15	数据岗_1	上海	本科	2.1	兴业数金	0.99	3
520	2022-03-20	数据岗_1	杭州	硕士	1.3	之江实验室	0.98	1
521	2022-04-12	培训岗_1	上海	本科	0.9	上海人大人文化传播有限公司	0.9	1
522	2022-03-19	开发岗_1	杭州/北京/上海	本科	4.0	字节跳动	0.99	1
523	2022-05-10	开发岗_1	深圳/杭州/成都/北京	本科	4.3	华为	0.99	4
524	2022-04-07	算法岗_1	上海	本科	1.9	媒智科技	0.97	2
525	2022-04-12	其他_1	北京	本科	2.1	高途	0.86	3
526	2022-05-14	其他_0	北京	本科	4.5	美团	1	1
527	2022-05-14	其他_1	上海	本科	0.6	链家上海分公司1895	0.94	7
528	2022-03-30	开发岗_1	深圳	本科	4.7	元戎启行	0.97	1
529	2022-03-15	其他_1	济南/青岛/淄博/枣庄/东营/烟台/济宁/潍坊/泰安/莱芜/日照/临沂/德州/聊城/滨州/菏泽/黄岛/城阳/平度/即墨/胶州/胶南/莱西/海阳/威海	学历不限	1.9	上海东昊金融服务	1	1
530	2022-05-24	工程师_1	杭州	本科	0.5	杭州丙甲科技有限公司	0.74	23
531	2022-03-14	其他_1	上海	本科	0.9	上海人大人科技创新服务有限公司	0.96	2
532	2022-03-14	工程师_1	广州	学历不限	1.8	墨墨科技	0.97	78
533	2022-05-12	运营岗_1	北京	本科	1.3	北京洛数合图科技有限公司	0.5	7
534	2022-04-12	工程师_1	东莞	硕士	1.7	广东博迈医疗科技股份有限公司	0.94	3
535	2022-03-24	开发岗_1	北京/深圳/杭州/成都	本科	2.5	成都华为技术有限公司	0.98	1
536	2022-04-07	开发岗_1	深圳	本科	1.0	字立科技	0.23	7
537	2022-04-14	开发岗_1	深圳	本科	2.2	奇捷科技（深圳）有限公司	0.82	1
538	2022-03-04	开发岗_1	武汉/西安/北京	本科	1.5	信安世纪	0.71	1
539	2022-03-21	开发岗_1	上海	本科	2.2	兴业数金	0.99	3
540	2022-04-07	开发岗_1	杭州	硕士	1.3	之江实验室	0.98	1
541	2022-03-18	开发岗_1	上海	本科	0.9	上海人大人文化传播有限公司	0.9	1
542	2022-04-10	开发岗_1	北京	本科	1.3	字节跳动	0.93	18
543	2022-03-28	开发岗_1	深圳/广州/北京/杭州/成都	本科	2.6	华为	0.99	1
544	2022-03-12	开发岗_1	上海	本科	2.2	媒智科技	0.97	2
545	2022-03-07	运营岗_1	北京	本科	1.5	高途	0.86	3
546	2022-03-07	其他_1	北京	本科	1.3	美团	1	1
547	2022-04-08	运营岗_1	上海	本科	1.1	链家上海分公司1895	0.94	7
548	2022-03-30	开发岗_1	北京/上海/深圳/南京/成都/武汉/长春/天津	本科	3.2	北京经纬恒润科技股份有限公司	1	1
549	2022-04-07	其他_1	杭州	学历不限	0.3	鸣奇科技（广州）有限公司	0.28	5
550	2022-04-14	开发岗_1	深圳	本科	2.5	MINIEYE佑驾创新科技	0.88	2
551	2022-04-14	其他_1	上海	本科	0.9	上海人大人科技创新服务有限公司	0.96	2
552	2022-03-12	开发岗_1	清远	学历不限	2.0	墨墨科技	0.97	78
553	2022-03-15	其他_1	北京	本科	1.3	北京洛数合图科技有限公司	0.5	7
554	2022-04-15	其他_1	南京	本科	1.0	江苏云巨石科技有限公司	0.5	7
555	2022-03-21	运营岗_1	北京	本科	1.1	英雄游戏	0.99	2
556	2022-04-06	其他_1	广州	本科	1.3	三七互娱	0.84	3
